6.766182000000000000e+06,9.336333000000000000e+06,9.068363000000000000e+06,1.007506500000000000e+07,1.072614400000000000e+07,1.096289500000000000e+07,1.232360500000000000e+07,1.274553500000000000e+07
7.626521000000000000e+06,8.130225000000000000e+06,7.211994000000000000e+06,1.142906900000000000e+07,9.646886000000000000e+06,1.237784100000000000e+07,7.540986000000000000e+06,7.085664000000000000e+06
8.364226000000000000e+06,1.085023100000000000e+07,9.172847000000000000e+06,1.110513300000000000e+07,1.204989100000000000e+07,8.679995000000000000e+06,9.865033000000000000e+06,6.528184000000000000e+06
7.879576000000000000e+06,1.198518400000000000e+07,8.545468000000000000e+06,1.191286400000000000e+07,1.073287800000000000e+07,9.244253000000000000e+06,7.379629000000000000e+06,7.781287000000000000e+06
1.015779700000000000e+07,1.072429100000000000e+07,1.189276400000000000e+07,1.126911200000000000e+07,1.104437100000000000e+07,6.894297000000000000e+06,5.488534000000000000e+06,9.834704000000000000e+06
1.014375600000000000e+07,1.008245300000000000e+07,1.299209400000000000e+07,1.210229100000000000e+07,1.185385500000000000e+07,7.679591000000000000e+06,8.024292000000000000e+06,9.879155000000000000e+06
1.116843500000000000e+07,9.023663000000000000e+06,1.012669100000000000e+07,1.077492100000000000e+07,1.083718500000000000e+07,8.113201000000000000e+06,1.108530900000000000e+07,1.041726900000000000e+07
1.066927200000000000e+07,1.099425000000000000e+07,1.043236400000000000e+07,1.117704100000000000e+07,1.247778700000000000e+07,9.598481000000000000e+06,1.010530600000000000e+07,1.431357700000000000e+07
